Source,State,StreamName,Latitude,Longitude,COMID,SampleDate,StreamLength_m,StreamWidth_m,NumPasses,pass1_YOY,pass2_YOY,pass3_YOY,pass1_Adult,pass2_Adult,pass3_Adult
Shenandoah Nat'l Park,Virginia,Staunton River,38.45616108,-78.38047638,8468275,7/22/1985,100,6.818779889,1,60,NA,NA,32,NA,NA
Shenandoah Nat'l Park,Virginia,Staunton River,38.45859056,-78.39872196,8468275,7/23/1985,100,4.881782093,1,64,NA,NA,65,NA,NA
Shenandoah Nat'l Park,Virginia,Staunton River,38.46264641,-78.4099598,8468239,7/23/1985,103.5,4.078548295,1,53,NA,NA,50,NA,NA
Shenandoah Nat'l Park,Virginia,Rose River,38.51541886,-78.3663898,8465881,7/25/1985,90,6.524437243,1,40,NA,NA,20,NA,NA
Shenandoah Nat'l Park,Virginia,Rapidan River,38.45341816,-78.36824823,8468283,7/29/1985,94,8.936363567,1,70,NA,NA,28,NA,NA
Shenandoah Nat'l Park,Virginia,Rapidan River,38.44122244,-78.36781801,8468321,7/29/1985,107,8.737928324,1,23,NA,NA,6,NA,NA
Shenandoah Nat'l Park,Virginia,Rapidan River,38.44768973,-78.36512891,8468283,7/29/1985,NA,NA,1,39,NA,NA,12,NA,NA
Shenandoah Nat'l Park,Virginia,Rapidan River,38.46340496,-78.36741159,8468283,7/30/1985,97,6.810984864,1,54,NA,NA,39,NA,NA
Shenandoah Nat'l Park,Virginia,Rapidan River,38.46694953,-78.38284698,8468283,7/31/1985,104,7.909090866,1,81,NA,NA,15,NA,NA
Shenandoah Nat'l Park,Virginia,Rapidan River,38.49042678,-78.41822472,8468283,7/31/1985,96,8.800000147,1,43,NA,NA,59,NA,NA
Shenandoah Nat'l Park,Virginia,Whiteoak Canyon Run,38.54068783,-78.34966912,8466053,8/1/1985,108.5,6.555171925,1,19,NA,NA,5,NA,NA
Shenandoah Nat'l Park,Virginia,Whiteoak Canyon Run,38.54566638,-78.3516876,8466053,8/1/1985,98,4.409090866,1,20,NA,NA,11,NA,NA
Shenandoah Nat'l Park,Virginia,Whiteoak Canyon Run,38.54823349,-78.35344987,8466053,8/1/1985,111,6.508333365,1,39,NA,NA,19,NA,NA
Shenandoah Nat'l Park,Virginia,Rose River,38.5113422,-78.38448462,8465881,8/2/1985,102,6.661627588,1,61,NA,NA,21,NA,NA
Shenandoah Nat'l Park,Virginia,Rose River,38.52515455,-78.4059521,8465881,8/2/1985,93,6.317222228,1,73,NA,NA,49,NA,NA
Shenandoah Nat'l Park,Virginia,"Thornton River, N. Fork",38.69506642,-78.27935884,8466039,8/5/1985,100,7.047014263,1,90,NA,NA,11,NA,NA
Shenandoah Nat'l Park,Virginia,"Thornton River, N. Fork",38.6968622,-78.28296971,8466039,8/5/1985,106,5.227272706,1,148,NA,NA,44,NA,NA
Shenandoah Nat'l Park,Virginia,Hughes River,38.57742072,-78.29963509,8466045,8/7/1985,96,7.853475943,1,17,NA,NA,0,NA,NA
Shenandoah Nat'l Park,Virginia,Hughes River,38.58725386,-78.31309546,8466045,8/7/1985,100,7.165951216,1,41,NA,NA,14,NA,NA
Shenandoah Nat'l Park,Virginia,Piney River,38.71920156,-78.28065937,8466037,8/8/1985,105,3.998863615,1,42,NA,NA,7,NA,NA
Shenandoah Nat'l Park,Virginia,Piney River,38.72801872,-78.29158443,8466037,8/8/1985,98,5.436868681,1,138,NA,NA,22,NA,NA
Shenandoah Nat'l Park,Virginia,Hazel River,38.62599796,-78.29464371,8466043,8/9/1985,94,3.962727247,1,35,NA,NA,24,NA,NA
Shenandoah Nat'l Park,Virginia,Hughes River,38.59175083,-78.3166781,8466045,8/21/1985,114,6.881623945,1,71,NA,NA,19,NA,NA
Shenandoah Nat'l Park,Virginia,Land's Run,38.82428791,-78.20328716,NA,6/19/1986,98,2.06886364,1,2,NA,NA,9,NA,NA
Shenandoah Nat'l Park,Virginia,Jeremy's Run,38.71563275,-78.38143481,5907057,6/30/1986,87,3.665000015,1,3,NA,NA,2,NA,NA
Shenandoah Nat'l Park,Virginia,Jeremy's Run,38.71212916,-78.37064837,5907057,6/30/1986,107.5,4.757516837,1,31,NA,NA,31,NA,NA
Shenandoah Nat'l Park,Virginia,Jeremy's Run,38.711589,-78.35927528,5907057,6/30/1986,91,4.049999976,1,13,NA,NA,14,NA,NA
Shenandoah Nat'l Park,Virginia,"Dry Run, N. Fork",38.63293738,-78.35798738,NA,7/2/1986,117,3.400961538,1,2,NA,NA,8,NA,NA
Shenandoah Nat'l Park,Virginia,"Dry Run, S. Fork",38.61594819,-78.37935174,NA,7/2/1986,104,3.033712129,1,20,NA,NA,9,NA,NA
Shenandoah Nat'l Park,Virginia,Hazel River,38.63082446,-78.27261273,8466043,7/7/1986,110,4.833333383,1,6,NA,NA,14,NA,NA
Shenandoah Nat'l Park,Virginia,Hazel River,38.61539473,-78.26158756,8466043,7/7/1986,100,8.856060617,1,1,NA,NA,0,NA,NA
Shenandoah Nat'l Park,Virginia,Hazel River,38.625201,-78.26830217,8466043,7/7/1986,96.5,5.345454536,1,1,NA,NA,11,NA,NA
Shenandoah Nat'l Park,Virginia,Hazel River,38.63409673,-78.28430482,8466043,7/8/1986,72,4.705138893,1,11,NA,NA,36,NA,NA
Shenandoah Nat'l Park,Virginia,Hazel River,38.63056516,-78.29403047,8466043,7/8/1986,109,3.646118233,1,6,NA,NA,50,NA,NA
